130.40829906675134	1.0348861316925593	-1
60.286688150799534	48.39522216786419	1
90.71931323281296	60.58633566651399	-1
43.46068527592262	3.6662009006102156	1
13.315982207226021	31.490494821770923	1
38.5285219391428	-15.990112544783354	1
92.73629730367448	30.69567555599214	-1
26.34180974571811	44.135742485906206	1
87.61029646582358	40.99930305972111	-1
84.60952042806807	77.25685442958633	-1
101.59737233216403	35.7351346943152	-1
46.057341386365586	12.734040805554828	1
117.20633283002435	55.92871009684028	1
16.838794592693553	18.157300673853037	1
117.33906784802714	81.3370502573242	-1
9.097895054931957	-12.680947463444323	1
106.88959418991682	12.868313513688715	-1
140.57414041910056	18.0524769614646	-1
114.94522088618812	51.17508860034711	-1
117.47196691515018	31.355678173184376	-1
140.01203357659202	48.362218235529234	-1
99.87718759590757	-8.846716682920864	-1
22.70755264857987	19.556677175052826	-1
26.25021726741973	-1.4061819142183225	-1
43.9443715240741	-3.174371692992887	1
23.62578551262173	49.25560810107355	1
99.84879393079471	35.53200220306338	1
57.99574859630818	39.75558039797528	1
20.72082440561494	-21.716241522280402	1
72.05379850137928	5.902519489520986	-1
117.41479209131847	81.81515430810386	-1
66.70170093942508	40.64683385704899	1
11.306212154075428	34.836928272746164	1
116.65894097897012	34.064146828912236	-1
109.57338852110412	47.21655500571828	-1
103.6117881224891	42.34879716129843	-1
95.97397226215706	22.370908011856894	-1
127.86476437714398	36.87766239589991	1
67.27129015110684	44.86470010183736	-1
81.16807275197259	19.66979250265991	-1
-2.050537828083513	11.406689944019188	1
102.63655633649232	9.320620702422378	-1
62.38664873845234	15.320349008397958	1
94.69903345042717	31.74767922123097	-1
41.61713672026149	-37.883610734870004	1
85.56442628051754	33.291298321892384	-1
112.23106099485923	9.498854527280567	-1
16.905486873270505	13.408540702490965	1
38.62442703173566	56.345914890021064	1
136.9564171201605	62.91418702786157	-1
70.58475824466606	22.949551447614226	-1
110.86492986356369	-14.551814044323876	-1
79.32236181890445	59.84226171801908	-1
20.677463197771793	-7.450325268269978	1
111.39561640825804	46.3663833538755	-1
153.4962552528667	56.21454113948299	-1
116.54279689836339	21.585278183625363	-1
110.71428285763032	-5.921250181506352	-1
27.375725480537596	27.98864148835784	1
101.37155430573681	0.39319527609480787	-1
8.593927855464479	-5.068796708187939	1
56.45054766839229	32.82846688994768	1
20.426551920944814	0.5421843534216038	1
45.77072289384188	35.68475072514374	1
106.26712769837097	43.38416851304738	-1
3.59602730773943	36.25086456765317	1
5.391243902815898	-8.650804679709648	1
12.79255711373851	20.493396987671943	1
26.831824796179433	36.37042315180231	1
16.20521473399179	42.37661357896893	1
38.42049990913479	9.15684627480952	1
52.64983010174896	20.131739723305785	-1
23.633264893729056	37.81097048322209	1
131.7017499778233	53.209930372791604	-1
17.877307933463257	1.0990774788234319	1
105.02165516860484	34.476754892278315	-1
0.987353221397747	-20.291240103778023	1
136.94015934800956	51.834079888218795	-1
13.318496560921563	47.11585325048986	1
132.89818261080114	46.16818986352208	-1
28.00720132581921	24.40736396571943	1
26.35612787870567	23.82399508204562	1
88.890702588436	44.398464813030316	-1
27.313902171677988	5.546415765822778	1
108.1859520200276	30.015944214536844	-1
53.69293720563086	-21.652339862125967	1
-10.877485518659263	25.330173247096276	1
-4.500088744121513	-12.45932318163975	1
127.08031842412836	27.035316576176168	-1
149.0953646379115	46.952652458129826	-1
117.02430399380374	63.17294434779486	-1
32.89813761369994	-17.14084008526659	1
43.57004743353198	28.935962146646904	1
150.35793859879132	44.31736427083848	-1
8.177992454045452	33.38511560211883	1
61.87445819857909	-4.360150383652977	1
84.84886193510364	67.1919888756841	1
145.88404970330816	48.0607259607241	-1
154.92445022044677	47.03747014257688	-1
46.545794033656776	-3.678396130409652	1
